date,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
2024-05-07,1.5171602208,1.8195803387,5.0709706082,1.3729601489,0.9084001228,7.2209310686,23.2666030079,6.935971347,0.9299301733,0.7998301165,7.8175913796,6.7709813518,361.6152428839,16032.028046567,3.6977805617,83.4250636678,139.5485858132,154.7046423923,1355.1823401375,16.8964125185,4.7401305685,10.9172516089,1.6673002225,57.3140063956,4.0092106847,4.6274105442,91.3522137321,10.8641419269,1.3545902138,36.9423255797,32.238096261,1,18.4987123809
2024-05-08,1.5204202043,1.8162302847,5.0889909206,1.37235014,0.9078601587,7.2233208394,23.2459636123,6.9400408553,0.9304901231,0.8003801564,7.813990796,6.7756411975,361.3695244813,16026.495250946,3.7130103949,83.4112507013,139.8911682008,155.3730053796,1362.8304060335,16.9093221416,4.7426207279,10.8973111506,1.6652802943,57.3693065613,4.0003205695,4.6289906032,91.747256763,10.9082012453,1.3552901959,36.9270054471,32.234674381,1,18.5697936997
2024-05-09,1.511260281,1.816350326,5.1443807972,1.3681101791,0.9060201119,7.2052114305,23.093253359,6.9197213172,0.9272301721,0.7985101343,7.8129015582,6.7597411675,359.6444060581,16009.073253997,3.7292505935,83.4174560905,139.5627604348,155.4274617986,1363.8790696997,16.7873731687,4.7327608878,10.8441813175,1.6565902185,57.3615104733,3.9743607472,4.6144708955,92.6170296966,10.8437819852,1.3520902305,36.7048973331,32.2872464149,1,18.4657532332
2024-05-10,1.5148202769,1.8086801831,5.15927068,1.3666801854,0.9062201567,7.2248811154,23.0983641898,6.9269010292,0.9280701542,0.798510107,7.811521346,6.7597409699,359.8352270278,16022.408049613,3.7206106617,83.4997021797,139.4317990385,155.7308876004,1368.2867196971,16.765182098,4.73766092,10.838111758,1.6608601926,57.4398387141,3.9925304584,4.6218405351,92.3223840117,10.8439413886,1.3531701564,36.7244552432,32.3071245018,1,18.4184024314
2024-05-11,1.514820268,1.8087503535,5.1589805798,1.3667502474,0.9062201298,7.2248810171,23.0983635228,6.9269007142,0.9280701152,0.7985101158,7.811521249,6.759741227,359.8352437606,16022.408227675,3.7206106497,83.4997050594,139.4222214504,155.7308948831,1368.286790151,16.7651823306,4.7376604753,10.8381113845,1.6608603126,57.4398412152,3.9925305982,4.6218406656,92.3223884485,10.8439412263,1.3531701414,36.7244547967,32.3071233304,1,18.4225519562
2024-05-12,1.5150002441,1.8091701831,5.1555309626,1.367880173,0.9065501461,7.2265512845,23.1236033522,6.9263909602,0.9282501062,0.7986901581,7.8151710887,6.7613008312,360.0551705825,16026.118992314,3.7139504192,83.5190449279,139.4545039569,155.823670014,1369.2585589935,16.7771321324,4.738760897,10.8498915986,1.6616202737,57.453149333,3.9921504844,4.6214806848,92.3437767133,10.8413411278,1.3549501541,36.7788870319,32.1983940195,1,18.4300926578
2024-05-13,1.5124202417,1.8079202521,5.1491806826,1.3664701922,0.9079001197,7.2291108702,22.9619735684,6.9116510196,0.9263601346,0.7960600926,7.8094213526,6.7390209666,358.2874313369,16055.853939898,3.7133005304,83.4762416832,139.1533277988,156.2351399598,1361.9757375751,16.7899828446,4.7286409079,10.8076817716,1.6603001766,57.8052786063,3.9685505975,4.6095609086,91.0037626036,10.8352217726,1.3528401614,36.7719943285,32.2236343937,1,18.315463073
2024-05-14,1.5093202317,1.8061502708,5.1273707576,1.3650002621,0.906810096,7.2333210636,22.9092143647,6.8977210364,0.9245901699,0.7945001407,7.8099611202,6.7258007156,356.4672566455,16076.464564107,3.6954903939,83.4729113453,140.1156954636,156.4815289941,1361.4799189332,16.8383824409,4.719250722,10.8033913186,1.6542602119,57.8515281667,3.9450705898,4.5992706177,91.1827028614,10.8047421095,1.351680243,36.5589663667,32.2636050263,1,18.3903528998
2024-05-15,1.4925001914,1.7950902103,5.1344508395,1.3597301431,0.9006100926,7.2156407539,22.6683339115,6.8509508941,0.9182101584,0.7880701106,7.8075809518,6.6714113144,353.9514547253,16003.138263414,3.6697704032,83.38666847,137.9448897181,154.3178726685,1350.1877019979,16.6733918115,4.7036506864,10.6485017281,1.6313003085,57.4822787346,3.9126306739,4.5684004851,90.6700327997,10.6476417451,1.3433202464,36.2821953227,32.1644442629,1,18.2564719584
2024-05-16,1.4966201586,1.7946303319,5.1275209044,1.3613402305,0.9060401315,7.2177110719,22.721832483,6.8653408835,0.9202301081,0.789230091,7.7992313646,6.6812607751,355.8731457332,15901.506521758,3.6948506972,83.437129611,138.2376583385,155.3656396136,1344.8721800161,16.6721120499,4.6854109002,10.6963420957,1.6330901736,57.4975776992,3.9182406758,4.5774007092,90.8985540572,10.7111811006,1.3457801611,36.2260458448,32.2486147675,1,18.1693726652
2024-05-17,1.4937002909,1.7973003413,5.1027106856,1.3605002555,0.908510123,7.22112126,22.6881436703,6.8617913333,0.9192001699,0.7871101102,7.7984508254,6.6632711727,355.7077741105,15931.586824864,3.7077104689,83.2298463489,138.4645265492,155.6077919903,1349.76836131,16.5961419606,4.6855308747,10.67699117,1.629300197,57.665988522,3.9157907495,4.5755505328,91.0395495685,10.7121812617,1.3440802013,36.0705147085,32.2179248363,1,18.1218029181
2024-05-18,1.4937001632,1.7974501982,5.1027107433,1.3605002095,0.9085501071,7.2217611613,22.6881431079,6.8617913292,0.9192001673,0.7871101014,7.7984513147,6.6632711757,355.7077805084,15931.744662584,3.7077104712,83.232206265,138.446415732,155.6077969363,1349.8313546935,16.5961430277,4.6855306812,10.6769912188,1.6293002899,57.6659891853,3.9157906555,4.5755507026,91.0434851597,10.712181912,1.3440801901,36.0705171642,32.2179256391,1,18.1218027504
2024-05-19,1.4926302545,1.7974503464,5.1023505482,1.3608202227,0.9089901115,7.2198612704,22.7006536752,6.8619611801,0.9194301793,0.7871101363,7.8022308452,6.6632711606,355.6487692502,15932.688322854,3.7202504763,83.2243348562,138.4464208925,155.7652156098,1351.6024173448,16.5961432199,4.6857606564,10.666371865,1.6297601947,57.6663058688,3.9163503992,4.5640906146,91.0505742764,10.6993514737,1.344970195,36.0676863556,32.1604636961,1,18.1672121046
2024-05-20,1.4988602154,1.7970403528,5.1086406211,1.3621501687,0.9101801141,7.2309508899,22.7456823904,6.8690813238,0.9206101083,0.7868201074,7.7967510014,6.6608111082,355.2182359582,15950.558574415,3.6789805437,83.2541449331,139.0396345913,156.3551678886,1356.3112273296,16.5480729252,4.6830408801,10.6907520496,1.6374302349,57.8993585936,3.9147804975,4.5789907243,90.6431670606,10.6767416893,1.3470402019,36.1297236309,32.1887748577,1,18.1636422768
2024-05-21,1.4997601872,1.7974403345,5.1139508216,1.3642002059,0.9108701497,7.2351713016,22.7693324205,6.8724909493,0.9208600977,0.7867201314,7.8032409042,6.6599710029,354.9138953995,15971.601550524,3.6745305274,83.2798496127,138.3030625304,156.2560244667,1361.3958372835,16.6148222254,4.6909105553,10.6626519733,1.6410102921,58.2034606833,3.9156005509,4.5810905467,90.2942407731,10.6911317838,1.3470102572,36.3960351192,32.1708855036,1,18.0606624649
2024-05-22,1.5108401558,1.8033103271,5.1525806415,1.3689102378,0.9150300946,7.2361408288,22.8157843885,6.8919409162,0.9236300936,0.7860701198,7.8014408337,6.6544712465,357.2652969304,15968.16633987,3.6768505625,83.2268342475,138.5890225646,156.7087450923,1362.0879912124,16.6538527611,4.6900409153,10.7020415603,1.6391303071,57.9959971685,3.9404907793,4.5940906587,90.1646919348,10.7317517956,1.35005024,36.5010448084,32.1475542454,1,18.2877021905
2024-05-23,1.5145802256,1.7998601895,5.1586908834,1.3730401739,0.9141901807,7.2415012301,22.8587226686,6.8987511009,0.9247401788,0.7876601297,7.8062210286,6.6678908496,356.8703902265,15974.215280939,3.6827705222,83.2528762025,138.9621970721,156.8955525259,1363.7475750561,16.7196518503,4.7039104828,10.664861793,1.6395802126,58.1462604068,3.9418406598,4.5992807155,91.6138428495,10.7331515882,1.3512901601,36.6395540986,32.1943356685,1,18.4618736516
2024-05-24,1.5085602198,1.7938303509,5.1704006871,1.3661102426,0.914100169,7.2414910384,22.699044273,6.879600971,0.9214701108,0.7850200949,7.8089508743,6.6455408308,353.8725248752,15974.050390402,3.6575705701,82.990291283,138.2349970229,156.9725410986,1363.4703390273,16.7264119125,4.7098905723,10.5828718013,1.6330101944,58.1812106983,3.9116507646,4.5868207361,89.5742261817,10.6630220872,1.348670251,36.6311144898,32.2575549653,1,18.4401735743
2024-05-25,1.5087302415,1.7944802113,5.1709607454,1.3662601591,0.9142001532,7.2410307379,22.7015437907,6.880361225,0.9215801687,0.7851001494,7.8098112804,6.6462708211,353.9114355311,15972.272064036,3.657970377,82.9986356329,138.25410507,156.989784703,1363.8085527748,16.7282428767,4.7111009312,10.5840419142,1.6331801746,58.1784177311,3.912080408,4.5850908988,89.5966276992,10.6642017923,1.3488202508,36.635135533,32.2610938602,1,18.4172320138
2024-05-26,1.5099701519,1.7947902133,5.1719107951,1.3668602535,0.9143601783,7.2422912993,22.690693598,6.8770813158,0.9217701383,0.7852401016,7.8107708001,6.6474211743,354.292163708,15975.031935113,3.6637106951,83.0129725609,138.2779877924,156.8637893064,1364.978601932,16.6713030156,4.71191093,10.585871721,1.6337401945,58.1884708488,3.9188504596,4.5863108481,89.6120991363,10.6599915061,1.3497501986,36.6420949182,32.1981235779,1,18.4135834427
2024-05-27,1.5025501737,1.8005103155,5.1721605374,1.363190157,0.9134400974,7.2417307983,22.7084728976,6.8692908836,0.9207701108,0.7830701554,7.8064715114,6.6290510051,353.8124268033,16044.966357908,3.6725907056,83.1155223046,137.9584112887,156.8780944961,1357.1648291694,16.6601423204,4.6963707612,10.4804916913,1.6254302834,58.1740474953,3.9216105493,4.5802806473,88.4646492839,10.6092320701,1.3487502679,36.5787865336,32.1057534708,1,18.3520436529
2024-05-28,1.5041701942,1.79619028,5.163951007,1.3647801586,0.9124401016,7.2432808011,22.7142441984,6.8739310801,0.9215900922,0.783830085,7.8087309249,6.6354911676,354.0935895324,16070.045870663,3.6849006811,83.1343816712,137.1150666637,157.2531694201,1359.4794373027,16.7879527309,4.6935907538,10.5174010539,1.6284102824,57.9552365831,3.9174905176,4.5836406068,88.479317608,10.577211655,1.3483901944,36.585576875,32.1791249521,1,18.2824034962
2024-05-29,1.5122502568,1.8005102758,5.203850786,1.371680231,0.913120147,7.2480111799,22.8934434881,6.9052108228,0.9254701682,0.787630086,7.8122808851,6.6676811547,358.8274127432,16139.192302491,3.7062507367,83.3313727406,138.170202426,157.6041992311,1366.8314646651,17.0169328225,4.7035305987,10.5896216414,1.6356801811,58.4604299638,3.9617806587,4.606620699,89.5339726239,10.6757118622,1.3520101999,36.8227841965,32.2607452302,1,18.4531725627
2024-05-30,1.5080902883,1.8044301876,5.2066006034,1.3682001766,0.903460174,7.2340911434,22.8188528466,6.8855112207,0.923300137,0.7856301235,7.815501328,6.6507611075,359.3364920771,16245.85791654,3.7059005319,83.3171145819,137.301055594,156.9481536681,1371.7457511848,17.003283373,4.7044805915,10.549941349,1.6350502766,58.5885374355,3.9501704104,4.5943409078,90.3029549778,10.5867914958,1.3500702276,36.6921772729,32.2165051589,1,18.7171426849
2024-05-31,1.5035302669,1.7991602823,5.2481208002,1.3630401931,0.9023901297,7.2430607732,22.8209534993,6.8782107368,0.9217301314,0.785100124,7.819931062,6.6462709367,359.0562194939,16237.00923496,3.7131304445,83.4186626925,137.2154202714,157.3886145531,1380.8296476941,17.0144133193,4.708290919,10.4983011996,1.6279703074,58.6040959871,3.9266105907,4.5885806008,90.4492555923,10.5312010835,1.3506501685,36.7064264778,32.2595257271,1,18.7381831599
2024-06-01,1.5035301824,1.7997202404,5.2481206302,1.3630401556,0.9023901225,7.2430011055,22.8209532512,6.8782106976,0.9217301503,0.7851000952,7.8199312821,6.6462709012,359.0562101315,16238.265355613,3.7131307054,83.4343639432,137.220131702,157.3886153195,1380.8296170336,17.0144128636,4.7081807451,10.4983019462,1.6279702601,58.596329245,3.9266106961,4.5885806852,90.4641663123,10.5312014353,1.3506501419,36.7064239774,32.259523333,1,18.7922820789
2024-06-02,1.5021302594,1.7984202015,5.2430308133,1.3616002212,0.9012301309,7.2377708345,22.7195933005,6.8694407904,0.9210601565,0.7845401322,7.816311342,6.6414810318,358.8449189718,16226.544706635,3.7010006012,83.3741390969,137.121096338,157.1487196777,1379.589739416,16.9641618773,4.704780833,10.4910417836,1.626150219,58.5779559771,3.9354207064,4.5845008918,90.3439533842,10.5178712975,1.3500102294,36.7979254909,32.2031344347,1,18.7751124746
2024-06-03,1.4947401797,1.7950702015,5.248821035,1.3629102195,0.8949701279,7.2378208949,22.5976834235,6.8370407391,0.916730093,0.780670104,7.8174809895,6.6087611969,357.649443452,16205.396893946,3.6624903687,83.0610239681,136.9499467679,156.0873084565,1369.0622471827,17.6919524423,4.7043804855,10.444281846,1.6148101635,58.6698996283,3.9163104118,4.5609707468,89.2462709715,10.406341746,1.3452101977,36.5971370992,32.1410749558,1,18.5082926299
2024-06-04,1.5042202844,1.7962302335,5.2893009004,1.3674602735,0.8898901591,7.2361507772,22.6929442572,6.8531806932,0.9188301382,0.782810124,7.8108411306,6.6268712695,360.9026241975,16191.321686367,3.6903806538,83.4537760766,137.1834646058,155.0957235339,1371.3571701097,17.7979634435,4.6989909397,10.5522716658,1.6193102465,58.7312294786,3.9559605625,4.5692607748,88.7964425213,10.4181814167,1.3462502611,36.5723160695,32.6203036156,1,18.716271963
2024-06-05,1.502220154,1.7931503524,5.2983509637,1.3686501376,0.8924401712,7.2431808583,22.6175444617,6.8582708599,0.9194001163,0.7815401424,7.8076212653,6.6161509898,358.8776077839,16261.100629592,3.7202404394,83.3195414651,137.2202324118,155.9038010698,1366.7158437416,17.5053919085,4.6953404826,10.5644316819,1.6138303079,58.6709989123,3.9432706826,4.5740507593,88.9145999482,10.385691248,1.3474602318,36.5711454739,32.2701548107,1,18.9352337116
2024-06-06,1.4988502365,1.7935503389,5.2578607351,1.366690161,0.8896601643,7.2435508871,22.5110442795,6.8460513329,0.9180201734,0.7816501041,7.806321472,6.6170207641,357.6058711545,16239.81250608,3.732390709,83.421286449,137.6042734149,155.6908003004,1362.6922332884,17.8683719114,4.6921606182,10.5510618812,1.6134102788,58.5828800285,3.9300404168,4.5675604908,89.3008356343,10.383551412,1.3448902541,36.4087250319,32.2416155643,1,18.9583833633
2024-06-07,1.5185401741,1.7921902451,5.3509108223,1.3761001682,0.895870152,7.2443208247,22.7934744997,6.9045413392,0.9251701273,0.785900084,7.808601089,6.6530111409,361.9146449048,16171.10778192,3.7565804943,83.4584318945,137.4794962364,156.7544305263,1377.1918598194,18.4211333292,4.6885707797,10.7076210887,1.6378702455,58.6837890235,3.9921305608,4.6044704629,89.0163072236,10.5309517239,1.3503102026,36.6590749148,32.3543933825,1,18.832312727
2024-06-08,1.5186002886,1.7922602483,5.3509108337,1.3759801775,0.8958700902,7.2443213287,22.7934728941,6.9041712158,0.925360096,0.7859001465,7.808601548,6.6530106925,361.9146370254,16171.108671328,3.7565804469,83.3664797643,137.4842020422,156.7544258916,1377.1919239717,18.4211331923,4.688570584,10.7076213422,1.6378702355,58.6837861889,3.9921306341,4.6044708703,89.0163062827,10.5309516399,1.3502202401,36.7880454478,32.354393368,1,18.8382934052
2024-06-09,1.5192302264,1.7916502083,5.3499908784,1.3758102363,0.8962300955,7.2418711414,22.8420328208,6.9189712425,0.9277101369,0.7856300976,7.8114612356,6.6507607202,361.8615450986,16165.645684653,3.757410689,83.3383239058,137.4377643624,156.8499510969,1377.5122824036,18.3025624695,4.6869908692,10.7165819938,1.6377002379,58.6639567763,3.9946304713,4.6167104664,88.9862337147,10.5567013509,1.3514601762,36.9197768154,32.3525040508,1,18.892022519
2024-06-10,1.5132802995,1.812830352,5.3570006385,1.3758702027,0.8965300987,7.2501309285,22.8602433711,6.9279413087,0.9290801473,0.7857400856,7.8103013923,6.6516508793,364.8563849752,16267.59254452,3.7498404871,83.5191700278,139.2122370989,157.014696987,1372.7226101559,18.55754282,4.7216406039,10.6432812966,1.6312602969,58.7150182203,4.0171006006,4.6227706077,88.8936112341,10.476081969,1.3524701839,36.7206552011,32.3123541442,1,18.7007830651
2024-06-11,1.5128801802,1.8156502356,5.3648906055,1.374990258,0.8976201088,7.251851026,22.9824623921,6.9438110797,0.9310001057,0.7848401258,7.809911316,6.6440307282,367.711062754,16265.277326759,3.7065106856,83.5239327551,139.0527148383,157.0333456265,1375.5681812623,18.557552108,4.7177508291,10.6901114765,1.6269302163,58.6671987162,4.034800544,4.6330605375,89.1739736743,10.4806311426,1.3525301425,36.7144465369,32.343845144,1,18.5504834545
2024-06-12,1.5005902216,1.8210903288,5.3851809623,1.3720001381,0.8942801114,7.237490731,22.775183165,6.8979513167,0.9246501154,0.7814301227,7.8065209328,6.6152108477,365.0067093714,16279.207750072,3.6997303721,83.4281586733,138.0620712993,156.781298877,1365.9921760603,18.756432633,4.7174508433,10.5756814635,1.6161802578,58.7110396856,3.9999904588,4.602110767,88.9716438265,10.3768911372,1.3477102275,36.6244462288,32.3249255572,1,18.377432064
2024-06-13,1.5078102653,1.8113302524,5.371030568,1.3743102628,0.8937501454,7.2548711412,23.0159130574,6.945041139,0.9312001712,0.7839601033,7.8089812407,6.6366310602,369.4278607288,16255.481011694,3.7158704769,83.4842621916,139.0061094483,157.1195846967,1373.8409236609,18.4232128835,4.7082307858,10.6506910746,1.6231002871,58.721210096,4.043430528,4.6338308884,87.9246204307,10.4784511579,1.350870229,36.742555163,32.4705062571,1,18.4279222776
2024-06-14,1.511660278,1.823730348,5.3780407327,1.3735601502,0.8898501237,7.2538814259,23.1040430246,6.9704811328,0.9338301829,0.7883300987,7.8101012957,6.6735712462,371.9805756302,16381.899098805,3.7238304206,83.5090137706,139.4494499652,157.3665364792,1380.5647992605,18.477512493,4.7188705188,10.6766219803,1.6276402385,58.6907561825,4.0895107688,4.6502806315,89.4490490474,10.5080010696,1.3520602436,36.6847772565,32.7739643469,1,18.3147231225
2024-06-15,1.5116601982,1.8232303079,5.378040921,1.3735601693,0.8898100893,7.2548910545,23.1040432799,6.9704808301,0.9338301459,0.7883301073,7.8101015064,6.6735712893,371.9805765633,16378.19441071,3.7238307097,83.5342392158,139.449453366,157.3665377162,1380.5648240526,18.4775126037,4.7190808569,10.6766220641,1.6276402758,58.6858690011,4.0895106894,4.6502809251,89.4490503592,10.508001822,1.3520602171,36.6590751013,32.7739645149,1,18.3230719728
2024-06-16,1.5122002163,1.823890248,5.3782907146,1.3733901741,0.8909300962,7.2575208183,23.0990941766,6.9704508509,0.934560117,0.7886101549,7.8129313436,6.6759912694,371.9246716526,16384.136124962,3.7185303892,83.5645448233,139.5000349582,157.5568968777,1381.4205135058,18.4759332195,4.7207906492,10.6775812796,1.6295802009,58.6536877396,4.0916706767,4.6498109213,89.4815041187,10.5172512473,1.3533502657,36.6672441311,32.7245864715,1,18.3583523831
2024-06-17,1.5109902462,1.8169202482,5.4239307239,1.371480251,0.8885401287,7.2562608974,22.9875337034,6.9442107135,0.9310500981,0.7866301366,7.8093215007,6.659191277,368.2266006671,16382.145435667,3.714180691,83.452526449,139.1189973058,157.7077859024,1377.1643773587,18.5107618605,4.718540925,10.6466118672,1.6299801707,58.6977475279,4.0433907105,4.631990618,88.47512998,10.469772028,1.3512102351,36.7985842566,32.792134453,1,18.2357521487
2024-06-18,1.5009902869,1.8203502299,5.4246007319,1.3714602266,0.8842301449,7.254811008,23.1093137404,6.9452211618,0.9310201219,0.7868701294,7.8045708523,6.6612308726,366.5306098158,16381.192718591,3.7175506956,83.3349194134,138.9665492592,157.8222878689,1377.437553314,18.4122632858,4.7134207431,10.5715011084,1.628380179,58.6300700379,4.0368404292,4.6318908742,85.3886425661,10.4347417587,1.3509602476,36.6554164529,32.5021638753,1,18.0353524824
2024-06-19,1.498000286,1.8166502137,5.4225407924,1.3703202633,0.8843501225,7.2533711851,23.1482140264,6.9384809443,0.9302301587,0.7860701137,7.8038812196,6.6544710844,368.3984418913,16334.94793788,3.7158106092,83.3746095126,138.9042395358,157.9153663233,1378.4855128457,18.4304536743,4.7045607989,10.5632213429,1.6288301692,58.6154179747,4.0236106636,4.6286609067,83.4626490844,10.4354812529,1.3502602569,36.6710740847,32.5163739748,1,17.9289424101
2024-06-20,1.5008401547,1.8239303542,5.4407907203,1.3681501561,0.8912701559,7.2617113964,23.2372730751,6.9649810774,0.9338801513,0.7897701512,7.8019912965,6.685801327,370.3623288387,16399.673458495,3.7247704409,83.5846216388,139.1086875479,158.9027063279,1387.3512144296,18.3493832411,4.710480489,10.5387820317,1.6325402109,58.8452091702,4.0355007852,4.6459808836,87.21441039,10.4910810612,1.3537502444,36.6931537895,32.8239832912,1,17.9721123208
2024-06-21,1.5059002796,1.8237902613,5.4295910562,1.3696302537,0.8932901178,7.261360953,23.2998638975,6.9765909404,0.9347101604,0.7907601382,7.8028813626,6.694200975,370.398581514,16430.811085169,3.7590406745,83.5197052805,139.3484248562,159.8268497611,1385.7031932468,18.1002728453,4.712820642,10.5707712648,1.6338502054,58.8633680713,4.0420204636,4.6510208642,89.0756144456,10.50387159,1.3538001625,36.7189672024,32.8360746689,1,17.9371333171
2024-06-22,1.5053502208,1.8230602569,5.4285607186,1.3691401401,0.8929601514,7.2581709648,23.2913934047,6.9740609731,0.9343701341,0.7904801526,7.800041502,6.6917708641,370.2639097329,16415.981969668,3.7576707489,83.4893313083,139.2930256888,159.7687264798,1385.1993611066,18.0936920401,4.7111007913,10.5669312315,1.6332602209,58.8402963776,4.0405505082,4.6523607273,89.04717187,10.5000611515,1.3533002398,36.7056151469,32.8241339732,1,17.9367831811
2024-06-23,1.5074502864,1.8250903441,5.4538709058,1.3700101612,0.89449017,7.2662707693,23.3176923686,6.9772808195,0.9357601736,0.7913601408,7.8028708422,6.6992410848,370.6533275195,16434.300067534,3.7417706431,83.5824927336,139.4484422245,159.897137848,1387.9161757006,18.1168824729,4.7163604813,10.5785615773,1.6363901899,58.9059597937,4.0439204143,4.6565706755,88.0204310274,10.5137517154,1.3554102508,36.7677854188,32.8272961727,1,18.0104521495
2024-06-24,1.5025701603,1.8206502626,5.3928909407,1.3655402341,0.8932101506,7.258650847,23.1300725671,6.9494109495,0.9313301008,0.7884500843,7.8052813234,6.6746207832,367.8848623593,16376.677592911,3.723680433,83.3983942272,138.8438422307,159.627399339,1383.4159922594,17.9537330273,4.7112809333,10.5319717032,1.6338702277,58.8000683394,3.9950105464,4.6355108408,87.2594331883,10.4718120867,1.3524901647,36.6071440874,32.9313056024,1,18.1011729456
2024-06-25,1.5048602791,1.821040355,5.4570510094,1.3659202303,0.8951401774,7.2637111643,23.1562234778,6.9640111242,0.9337500963,0.7883301373,7.8053111872,6.6735708586,369.2198311418,16358.249061646,3.7401106912,83.3718432659,139.1956125932,159.6597854377,1389.2284902259,18.122922311,4.7050808823,10.6107218434,1.6338902077,58.7821194787,4.0101907973,4.6414205821,88.2720865481,10.50792159,1.3544001791,36.6878562426,32.9492946948,1,18.2418020859
2024-06-26,1.5050001906,1.8293902581,5.5236508742,1.3701702185,0.8968701012,7.2642012151,23.3136643677,6.9839209644,0.9363801809,0.7923201062,7.8069315072,6.7074110737,371.4264891308,16383.043115846,3.753710533,83.5458185477,139.5306514188,160.6112223352,1389.2213903292,18.3009423139,4.7111306523,10.6839313355,1.6447801696,58.895028036,4.0369506487,4.65951052,88.2387489487,10.5796613488,1.3588002567,36.9662763505,32.8051455485,1,18.1748028787
2024-06-27,1.503300239,1.8264001849,5.5036508906,1.369870238,0.8983300964,7.2651408703,23.3696035267,6.9640808305,0.93373017,0.7907600819,7.8063412479,6.6942009638,369.8782603318,16373.796164358,3.7572407299,83.4066213563,139.1839520809,160.6887775343,1382.1288865257,18.4240124819,4.7170807789,10.6514311976,1.6432202402,58.6888379259,4.022610511,4.6470108389,84.9588958658,10.6222512132,1.3578002173,36.8184473028,32.8552157325,1,18.4532730979
2024-06-28,1.4994102486,1.8205203258,5.5953807095,1.3671401741,0.8979801474,7.258451351,23.4234844059,6.9592807448,0.9324901567,0.7905701256,7.8027812258,6.6925607753,368.279213549,16334.919165908,3.7635205769,83.2928939949,138.8944860643,160.8296379653,1378.7306680635,18.3205926031,4.7116906124,10.6764120532,1.6405403203,58.4127010836,4.02482058,4.6457105561,86.1460667514,10.5925316711,1.3544102549,36.7586652668,32.6424051445,1,18.1474632173
2024-06-29,1.4999901908,1.8196502966,5.5939206352,1.367670214,0.8983300948,7.2611308191,23.4325630985,6.9619710879,0.9328501176,0.7908801231,7.8058112686,6.695161321,368.4219321866,16341.01234488,3.7661904829,83.3251763528,138.9301202838,160.8919788947,1379.2650100312,18.3276926071,4.712700897,10.6805510906,1.6428602218,58.439057464,4.0263807564,4.6475104865,85.7531642175,10.5966417248,1.354940223,36.7729150917,32.6550555939,1,18.1544932373
2024-06-30,1.4982102302,1.8188403456,5.584870762,1.3672201736,0.9001000927,7.2629511612,23.3181624974,6.9452608882,0.9313701298,0.790530089,7.8056611201,6.6921912106,367.4983465233,16366.98077749,3.7692106339,83.2803835203,138.8686179395,160.847619846,1378.9547703127,18.2670924397,4.714670631,10.6574012428,1.6393002111,58.4595097934,4.0155706222,4.6336206982,86.2013716392,10.5660213051,1.3549801707,36.7142672105,32.6988636425,1,18.0491419198
2024-07-01,1.5029402953,1.8178002449,5.656250803,1.3739001848,0.9032401431,7.2683314057,23.4157233134,6.9457607877,0.9312601557,0.7908801374,7.8099908234,6.6951612387,367.4744609528,16305.264621315,3.7594904372,83.4042602717,138.5576208817,161.498575066,1379.1225885818,18.3810825914,4.7122906011,10.662201481,1.6490502148,58.6302062518,4.0196304751,4.6345607851,86.738593856,10.6158618003,1.3578401665,36.7433339189,32.6254757467,1,18.3601226184
2024-07-02,1.499530299,1.8159102914,5.675890728,1.3674902515,0.9035601313,7.26957113,23.3735231151,6.9382011568,0.9301501723,0.7880001144,7.8111514875,6.6708409896,367.0646784606,16370.852968544,3.7653607238,83.4196298669,138.8359799715,161.4800511881,1384.0810167659,18.2566235269,4.7171007348,10.6624718455,1.6437402813,58.7880566132,4.0090407568,4.6283506954,87.8426943018,10.5702017728,1.3556602244,36.7988155002,32.5235854344,1,18.597672041
2024-07-03,1.4903001741,1.8179802156,5.5580309946,1.3634102493,0.9008401413,7.2684809391,23.290712496,6.9124510426,0.9263801308,0.7845301524,7.8077911979,6.6414210679,365.920896311,16346.371683025,3.7603805008,83.4590017462,138.0857724712,161.6082965411,1383.0621619393,18.1647530768,4.7192108044,10.5493310645,1.637340283,58.6463078608,3.9822707312,4.6114307901,88.4705721924,10.4829612842,1.3533701839,36.6583043738,32.5294860723,1,18.4193325576
2024-07-04,1.4869701913,1.8074902764,5.4914707546,1.3614202324,0.9001901285,7.2678013306,23.1912825725,6.8976511833,0.9246101511,0.7839600974,7.8056208191,6.6366311961,363.2306073574,16314.82586642,3.7340906237,83.4427087183,138.0042157273,161.3475005217,1378.6309765056,18.0829020356,4.7104105272,10.5661016501,1.6354502433,58.5590859702,3.9597107065,4.6021906509,88.2774157919,10.5028310757,1.3513901755,36.6207348123,32.6396858412,1,18.2610129816
2024-07-05,1.4813102151,1.8009502854,5.4574210894,1.3639101385,0.8953201338,7.2620912501,23.184832423,6.8825011939,0.9223501077,0.7803700842,7.8118514857,6.6061807982,362.8148426166,16255.104380651,3.6872503779,83.4515723513,138.1419768938,160.7413785363,1375.2236080902,18.0672732397,4.709680858,10.5429012047,1.6266203052,58.4587913451,3.9476305555,4.5891105702,88.0057837104,10.4740714929,1.3475802572,36.5403351143,32.6427958961,1,18.2080529644
